Buffer,dwt2d-1,dwt2d-2,sha256+xor1,sha512+xor2,aes_encrypt,_se_encrypt
128,7.1947322650000105,3.6584844319999923,0.1442048939999998,0.2065321439999996,0.2788264290000007,11.87081579399999
256,3.7455259999999995,1.7547526929999981,0.07361941099999998,0.15413973000000009,0.11198283500000004,6.0261631540000025
384,2.6643635530000003,1.1765088319999994,0.05640987899999999,0.14821577399999994,0.07393063400000002,4.271842049999997
512,2.2875330540000007,0.962674064,0.050201974,0.154413946,0.058962032,3.7740141560000007
640,1.937624865,0.7596379430000001,0.04618273099999999,0.15005222100000004,0.050368917,3.080202487999999
768,1.7202258100000003,0.6938843410000002,0.04494997700000001,0.14836849200000002,0.045631556000000004,2.8792606239999996
896,1.555616165,0.5945437100000001,0.044273818000000006,0.15562296100000003,0.04128343399999999,2.5442075889999995
1024,1.9158994470000001,0.6212809720000001,0.04634856799999999,0.17792981000000002,0.039658072,3.1237401399999998
1152,1.3885015780000003,0.550571891,0.044914521,0.158921551,0.0378936,2.366503392
1280,1.3351420640000002,0.5330717050000001,0.045086209,0.15964741,0.036486392,2.357502871
1408,1.246807918,0.47334906099999996,0.044607181,0.149262025,0.035011213,2.143944057
1536,1.3495343940000002,0.492451387,0.047253055999999995,0.164539027,0.036299246,2.399711193
1664,1.213069296,0.46538425000000005,0.048078945,0.159139292,0.036688293999999996,2.14287924
1792,1.157218498,0.44810531200000003,0.04743109300000001,0.155027795,0.035751279999999996,2.100798727
1920,1.155982271,0.444190019,0.049473184,0.161481853,0.037507816,2.0895894279999996
2048,1.8766578530000002,0.689992702,0.052257278000000004,0.173726831,0.038237342,3.301229859
2176,1.128787385,0.42273652,0.05021257899999999,0.165431102,0.038113048999999996,2.056141226
2304,1.107701694,0.419099331,0.048451599,0.15890820600000002,0.036923187,2.053885757
2432,1.012843136,0.382377953,0.04612174300000001,0.15135747400000002,0.035149002,1.87949471
2560,1.8912956039999997,0.43507192699999997,0.052990956,0.17714308699999998,0.038932947999999995,2.948088392
2688,0.992039906,0.36523076000000004,0.045462702,0.153700904,0.035801918,1.856319826
2816,1.162820333,0.416560081,0.051403677999999994,0.168563201,0.039130981999999995,2.156125236
2944,0.933827676,0.33695011799999997,0.044512429,0.147206917,0.034567261,1.7534759320000002
3072,1.865260733,0.42761546100000003,0.052001262000000006,0.16857115700000003,0.037727734,2.9163593910000003
3200,1.077148837,0.38783355999999997,0.052311868,0.17482926,0.040544514,2.045018292
3328,1.507204399,0.436319283,0.056357360999999995,0.190963425,0.044426065,2.595602239
3456,0.976862809,0.326708807,0.046318104,0.150076291,0.035984423,1.8095402160000003
3584,1.778761673,0.37724200799999996,0.050181215,0.166349268,0.038657167,2.752813313
3712,1.4714582790000001,0.362205045,0.052280930999999996,0.172877217,0.041129712,2.42102702
3840,2.036352314,0.40658778399999995,0.05679516,0.19060712800000001,0.044064377,3.0990455729999997
3968,2.01870294,0.40303098800000003,0.06031133500000001,0.19703764000000001,0.047809044999999994,3.0950162800000003
4096,2.220865516,0.940382542,0.066364809,0.218956402,0.051229184999999997,4.8133900359999995
4224,1.621966526,0.29887216299999997,0.045428097,0.149714567,0.035426593000000006,2.429534415
4352,1.689459201,0.336513948,0.049045991,0.15992770299999998,0.038188189,2.585945099
4480,1.740263139,0.327558713,0.051524742,0.168122365,0.039502201,2.639158364
4608,1.9321681929999999,0.38200387700000005,0.054394872999999996,0.181794437,0.041504942,2.959997251
4736,1.8271900159999999,0.36222048799999995,0.058090171999999995,0.225241999,0.044299888,2.862650528
4864,2.146398416,0.402780821,0.059464667,0.278345653,0.04676838,3.3234442570000002
4992,1.810059219,0.390387714,0.062294466,0.264412439,0.048269389,2.972160449
5120,2.8803734480000003,0.945583765,0.071085818,0.276326876,0.052111615,5.418546624
5248,1.726996906,0.42585863199999996,0.069609629,0.28427416299999997,0.053786510999999995,3.0461379820000003
5376,2.455224511,0.48081870299999996,0.072753185,0.354753944,0.056206466,3.942391372
5504,1.551769742,0.461120793,0.076845997,0.37009198099999996,0.058808605,3.0543699149999997
5632,2.657767996,0.601657781,0.081726796,0.386096694,0.061172341,4.419072649
5760,2.175087424,0.57084941,0.08395029700000001,0.357568302,0.06412551,3.791546166
5888,1.489806174,0.285876026,0.043755013999999995,0.234808356,0.033471119,2.426260506
6016,0.920799092,0.28040164,0.04547876,0.240429738,0.035290492,1.857472689
6144,1.569113469,0.707882533,0.048361985,0.257315356,0.037389566,3.59333706
6272,1.058620139,0.306064991,0.049642258,0.264294509,0.038345085,2.087560119
6400,1.711143725,0.335960232,0.053957420000000006,0.278776302,0.039003167,2.827484701
6528,1.210617193,0.317999955,0.05280077700000001,0.284284468,0.040647508,2.302845297
6656,1.86693049,0.531780205,0.054072034,0.30500944100000005,0.042686675,3.322486557
6784,1.412343104,0.346082675,0.059138792,0.375155428,0.044889579,2.670656137
6912,2.019693547,0.417465167,0.059244868,0.38796898599999996,0.045563606,3.397429197
7040,1.786689966,0.401034178,0.061113538999999995,0.401269457,0.046911769,3.164906543
7168,2.827438246,0.906915636,0.06505558,0.420995381,0.04997777,5.583215608
7296,2.226604869,0.424168674,0.06534606,0.432089476,0.050447154,3.698259893
7424,2.30861054,0.71982367,0.067582727,0.44641597499999996,0.052965592,4.152402517
7552,2.427292335,0.560279369,0.070735987,0.46154503700000005,0.053847986,4.108933904
7680,2.457782248,1.083330699,0.0731548,0.486418426,0.056181076,4.912193882
7808,2.759946235,0.655107885,0.075952568,0.49350617799999996,0.058388521,4.616180211
7936,2.758765843,1.057725745,0.078600395,0.509589921,0.060334527,5.108206567
8064,3.220705407,0.846021889,0.081687548,0.35958854,0.062242496,5.163745417
8192,3.304107012,1.135045665,0.08402262299999999,0.551342566,0.064887602,7.556300005
