Buffer,dwt2d-1,dwt2d-2,sha256+xor1,sha512+xor2,aes_encrypt,_se_encrypt
128,28.962549932999927,14.643863466999985,0.5864223560000006,1.0747033280000002,1.131614903000002,47.989655857999885
256,14.947153710000022,7.001949330999998,0.29364632800000046,0.614657751999999,0.4442758430000003,24.032177101
384,10.654897235999996,4.685600932000001,0.2254236010000001,0.5915980259999992,0.2964402000000002,17.056374515000027
512,9.10458215600001,3.8315256809999982,0.19976714799999987,0.5951078820000003,0.2339087820000001,14.995550152000012
640,7.770075134,3.0544836500000008,0.1859841670000001,0.5982739460000001,0.20459612300000005,12.447848934999987
768,6.8977572630000035,2.7814272040000017,0.1795333410000003,0.5888696220000001,0.182418689,11.502887118
896,6.257821533999999,2.3810718859999986,0.17659305700000008,0.6229181010000002,0.1646432420000001,10.230515665999997
1024,7.548114141000001,2.427008484,0.17794517399999998,0.6409162329999999,0.15474432000000002,12.202765088999998
1152,5.514688145999999,2.1679988239999988,0.17779323099999994,0.635509373,0.14815849600000003,9.427083054000004
1280,5.268503360000002,2.091031985,0.17918117800000005,0.6211415479999998,0.14214698199999992,9.279194429999999
1408,5.019400695000002,1.8983023359999998,0.17806838000000003,0.6123905030000001,0.14001885700000005,8.639794462000005
1536,5.488067702000001,1.8777404699999998,0.179778698,0.6040665279999999,0.13862490700000002,9.45434334
1664,4.678952178999997,1.7539421179999997,0.17882606799999998,0.597778187,0.13843998600000001,8.196566738000001
1792,4.703809957,1.724424226,0.181339342,0.5947222220000001,0.136252009,8.365913902000003
1920,4.476724954999999,1.6435649419999994,0.18447799099999998,0.59716894,0.13749676,7.964294440000001
2048,7.054371813,2.5420926539999993,0.18441957500000006,0.604494698,0.13967736999999997,12.324992149999998
2176,4.317758095,1.5423153410000001,0.18453492700000002,0.601546393,0.136925399,7.727326734000001
2304,4.714599198999999,1.5811722690000003,0.18174886199999998,0.6028723140000001,0.137471709,8.27807701
2432,4.1124217000000005,1.4721375850000002,0.176539006,0.585222101,0.13488005300000003,7.447669785999999
2560,6.605105184999999,1.529015223,0.179593482,0.6025729400000001,0.136888482,10.270598153000002
2688,4.056009059,1.3893543050000003,0.18098048800000002,0.5916804000000001,0.135881284,7.353993270999999
2816,4.19819019,1.429938156,0.17296925500000002,0.575313495,0.13352345599999998,7.591101991
2944,3.7336760720000006,1.358210785,0.17925335800000003,0.603195851,0.13821468900000003,7.036999527999999
3072,6.718233612,1.788423403,0.184977749,0.6209015790000001,0.14109910699999997,10.818510528
3200,3.934651848,1.355822315,0.18533911599999997,0.6184469760000001,0.14270652099999998,7.328621011999999
3328,5.3003699630000005,1.4116062950000001,0.18796626100000002,0.735888322,0.144747836,8.975265629
3456,4.316699361,1.3117735139999998,0.18489445900000004,0.686920925,0.14389493600000003,7.742745101
3584,6.395447437999999,1.387816409,0.17971916000000002,0.717050261,0.14157840300000002,10.104607592
3712,5.4291224,1.207323712,0.17599156800000001,0.731855921,0.13837212299999999,8.746766342
3840,6.775851602,1.3499043620000002,0.187842286,0.721517289,0.14752910800000002,10.387992797999999
3968,6.709474381,1.206167618,0.18240582099999997,0.737353696,0.14120574600000002,10.097316828
4096,6.57289005,2.824533559,0.197255642,0.7598065039999999,0.14982194,14.501492811000002
4224,7.047298506000001,1.187427976,0.18294187699999997,0.7606123029999999,0.14266347599999998,10.458161051000001
4352,6.841271827000001,1.335515579,0.19401786399999998,0.821170659,0.15063775,10.613113393999999
