Buffer,dwt2d-1,dwt2d-2,sha256+xor1,sha512+xor2,aes_encrypt,_se_encrypt
128,115.60865050599952,58.57804685900011,2.3262241670000003,4.011356698999968,4.499853787000031,191.30661305700016
256,59.81527334200011,28.07554766999997,1.1700951959999977,2.4606680090000044,1.7691693559999977,96.21210543799975
384,42.55583048100009,18.754316334000016,0.9018160110000002,2.3412269320000054,1.182983126000001,68.16991524899989
512,36.36395667300002,15.280393604000006,0.7999378309999996,2.4154093379999977,0.9367773159999998,59.91991984699996
640,31.061334404000082,12.195355217000003,0.748835348,2.3691702769999994,0.8200748229999983,49.46806580900012
768,27.556834182000042,11.105774771000002,0.7233768889999995,2.3563646909999996,0.7320382900000006,46.03937528999999
896,24.91809858299999,9.497255105000004,0.7110360139999999,2.4856086559999993,0.6591575739999991,40.82476075799996
1024,29.980547146999992,9.662687610000006,0.7099502320000001,2.6196828289999994,0.6149046410000008,48.58811902400003
1152,21.805451164,8.584242322000001,0.710798148,2.5453934869999997,0.5852860619999998,37.195994217000035
1280,21.023316847,8.339494157999997,0.7181995589999999,2.502235430999999,0.5692780699999997,37.02801859099998
1408,19.982408475999996,7.601794143999997,0.7193770040000003,2.447115267000001,0.5585984749999999,34.54208781699999
1536,21.342853568000006,7.524935535999998,0.7240821520000001,2.4609749460000008,0.552769418,37.298732994999966
1664,18.442049863,6.931924274000001,0.7185141530000002,2.3934583939999987,0.5457470650000001,32.30500171599999
1792,18.404581004999997,6.847357780000003,0.730904502,2.382534925,0.546171047,32.93909120200001
1920,17.512333893000005,6.482494233999999,0.7292471009999998,2.3620181650000003,0.54153276,31.092344239000006
2048,27.469618044999986,9.862798515999994,0.7348787740000005,2.3889831600000004,0.5422696349999997,47.79093767100001
2176,16.853389104000005,6.051757673999999,0.7272851419999995,2.3498545719999995,0.5384249640000001,30.112435066
2304,18.040825144,6.151464505999999,0.715369865,2.3353260559999995,0.5369678270000001,31.861322240999993
2432,16.624355958000002,5.798155039999999,0.709739077,2.321753747,0.5345281909999999,29.735293887000005
2560,25.804495091000007,5.991071733999998,0.7061831260000001,2.340796587000001,0.5325388069999999,40.08944000200002
2688,16.617989949000002,5.488125937,0.711895914,2.3220458730000004,0.5345884230000001,29.638590621000006
2816,18.177412313000005,5.699237975,0.6996247139999999,2.3091334769999996,0.533827025,31.753212258999994
