Buffer,dwt2d-1,dwt2d-2,sha256+xor1,sha512+xor2,aes_encrypt,_se_encrypt
128,14.375129972000002,7.313369283999995,0.28605225800000084,0.4127979569999999,0.5529165019999999,23.707558968999944
256,7.484983631000009,3.5078753729999965,0.14695355100000015,0.30653686699999977,0.2223092879999998,12.03046137200001
384,5.329678051999995,2.346549094000002,0.11365269600000003,0.29751672900000004,0.149180658,8.541622144999993
512,4.556476141,1.9154004369999997,0.099830306,0.30899524399999984,0.11806734999999997,7.517222147999998
640,3.8797100309999997,1.5214094309999995,0.09283138200000005,0.29860542700000003,0.10235564299999998,6.185163594000006
768,3.4437380430000015,1.3904048380000007,0.08999565500000002,0.2974586799999998,0.09143316000000004,5.759200114999999
896,3.1187810319999993,1.1888836160000003,0.08827788300000004,0.31268442400000007,0.08231672399999997,5.099330755000002
1024,3.784532356,1.2220055300000001,0.08912138499999997,0.34041717099999996,0.078167615,6.146884191
1152,2.7293399430000003,1.077394617,0.08726303299999996,0.316748945,0.073919258,4.6536464639999995
1280,2.609308246,1.0408169470000002,0.089939781,0.31245055199999994,0.07116644999999999,4.605217418
1408,2.488539559,0.951836876,0.089891951,0.304479432,0.07027873800000001,4.290652365000001
1536,2.613031548,0.9561950450000001,0.088445618,0.313139616,0.07008726100000001,4.636312461999999
1664,2.335565349,0.892865874,0.09153026200000001,0.30708624900000003,0.07015737600000001,4.1219314030000005
1792,2.2334380140000003,0.858194676,0.09080220000000003,0.296259895,0.068341985,4.044603937000001
1920,2.216747877,0.8460917760000002,0.09569481599999999,0.30379643300000003,0.07088810599999999,3.9924085790000006
2048,3.551420151,1.309780514,0.09844350000000002,0.315836435,0.07212305199999999,6.301130349999999
2176,2.1215312010000003,0.7944948589999999,0.096176586,0.30805437,0.071508781,3.869349683
2304,2.0523125019999995,0.780857692,0.09205127899999999,0.294486392,0.068824126,3.822016627
2432,2.025634775,0.76443245,0.094887062,0.30532891799999995,0.07019566999999999,3.7443951260000006
2560,3.4638494289999997,0.79774973,0.09389370000000002,0.311999919,0.071910148,5.380386703
2688,1.986770195,0.73011703,0.09391360800000001,0.304978067,0.07175435299999999,3.7157155640000004
2816,2.154345265,0.7491205590000001,0.091507578,0.30276387099999996,0.07065523500000001,3.9416146480000003
2944,1.8681789290000002,0.672762828,0.089353732,0.29839006799999995,0.069043605,3.5105472129999997
3072,3.7362769279999997,0.874163008,0.097756563,0.33092761400000004,0.075625144,5.833595856
3200,1.882181768,0.677483368,0.09381820299999999,0.305254619,0.071682929,3.5802813910000006
3328,2.608096596,0.760353707,0.101912519,0.333561454,0.077267385,4.514726592
3456,1.9495889240000004,0.655071967,0.092720306,0.304062319,0.071287932,3.6199860879999997
3584,3.546717708,0.759814582,0.099811484,0.33078105700000004,0.077152683,5.520091604999999
3712,2.494404288,0.6131600779999999,0.08963174900000001,0.29433159200000003,0.068950125,4.094429244
3840,3.736471907,0.761222527,0.097392549,0.31930598000000004,0.074866986,5.614981719999999
3968,3.4161411370000003,0.676365152,0.102846121,0.339078261,0.078449574,5.227072972999999
4096,3.721608002,1.594004885,0.10805863600000001,0.35703405899999996,0.08376842300000001,8.025480678
4224,3.261236561,0.599334224,0.091162731,0.301838485,0.071325192,4.878632571
4352,3.382410953,0.6706257489999999,0.096324783,0.32082632999999994,0.075892139,5.158413218
4480,3.4851374550000003,0.6651460299999999,0.103805273,0.33743222,0.07862931299999999,5.2922607809999995
4608,3.827735019,0.762981722,0.110154186,0.361331049,0.083598275,5.889090614000001
4736,2.713598726,0.544830103,0.086740872,0.283423427,0.066161285,4.216421773
4864,3.058697299,0.602317632,0.090980842,0.30015583700000004,0.070738548,4.712337968
4992,2.719426264,0.58939757,0.095016595,0.31587105,0.072887729,4.382139478
5120,4.498433013,1.448880991,0.10010255500000001,0.333292487,0.078045117,8.195893191
5248,2.553385819,0.640540297,0.103778274,0.349456083,0.080705548,4.371373671
5376,3.6654658929999995,0.720845236,0.107214142,0.358844793,0.08430006400000001,5.635538758
5504,2.21881586,0.698832481,0.112824266,0.375845399,0.087902153,4.193075304
5632,4.06914323,0.9029563039999999,0.118178336,0.40377883,0.092095255,6.444455292999999
5760,2.415594684,0.752785582,0.128199484,0.41553336500000004,0.096087636,4.583215199
5888,2.979047885,0.57007874,0.087113995,0.290246942,0.066621667,4.5532451730000005
6016,1.79016998,0.564814021,0.09246180600000001,0.302303326,0.070287201,3.382306178
6144,3.088126666,1.4822472320000002,0.098254873,0.322522304,0.07279719,6.834326979
6272,1.991588292,0.6099911650000001,0.102034291,0.329506337,0.075971433,3.714662938
6400,3.320201428,0.675412974,0.103226389,0.34411723000000005,0.07903669499999999,5.185956818999999
6528,2.2655836660000004,0.642713096,0.110888119,0.36005799699999996,0.081689258,4.120492305
6656,3.654400963,1.07694847,0.113305054,0.373802733,0.08477878,6.131589532
6784,2.593370107,0.708086126,0.116213115,0.38867625299999997,0.088371017,4.601834663
6912,3.844099565,0.819473034,0.11961392900000001,0.402541264,0.091336707,6.072389395
7040,3.434734889,0.8020130599999999,0.123607977,0.417641614,0.09421315599999999,5.632160355
7168,5.655044848,1.808896117,0.12861916299999998,0.449554664,0.09768682000000001,10.552900081
7296,4.352648938,0.840491592,0.13490109099999997,0.529168963,0.101695424,6.785843604
7424,4.474026709,1.4490704110000001,0.137066362,0.548438618,0.10554893600000001,7.620962741
7552,4.764580189,1.067253212,0.14132229899999998,0.565021432,0.108861159,7.529674723
7680,4.830392891,2.14517895,0.15101704100000002,0.572719532,0.112015123,9.280262884999999
7808,5.4295605590000005,1.351485339,0.154826203,0.675675586,0.115378567,8.762171485
7936,5.488804258,2.1355223079999996,0.16437352100000002,0.706717775,0.120004478,9.67214446
8064,6.556913086,1.696605691,0.167181581,0.716152762,0.122979852,10.27418647
8192,6.783016291,2.364768222,0.168366846,0.739833644,0.12689271600000002,14.668705583
